:START_ID,:END_ID,relation,concepts,synsets,:TYPE
매수인은 확정된 손해배상액을 미지급 매매대금과 상계할 수 있다.,확정된 손해배상액,is participated by,[],[],Relation
매수인은 확정된 손해배상액을 미지급 매매대금과 상계할 수 있다.,미지급 매매대금,is participated by,[],[],Relation
거래종결 후 발견된 자산,매수인,귀속된다,[],[],Relation
거래종결 후 발견된 부채,매도인,귀속된다,[],[],Relation
거래가 종결된다.,자산이 발견된다.,이후,[],[],Relation
거래가 종결된다.,부채가 발견된다.,이후,[],[],Relation
자산이 거래종결 후 발견된다.,자산이 매수인에게 귀속된다.,결과로,[],[],Relation
부채가 거래종결 후 발견된다.,부채가 매도인에게 귀속된다.,결과로,[],[],Relation
거래종결 후 발견된 자산은 매수인에게 귀속된다.,자산,is participated by,[],[],Relation
거래종결 후 발견된 자산은 매수인에게 귀속된다.,매수인,is participated by,[],[],Relation
거래종결 후 발견된 부채는 매도인에게 귀속된다.,부채,is participated by,[],[],Relation
거래종결 후 발견된 부채는 매도인에게 귀속된다.,매도인,is participated by,[],[],Relation
매수인,대상회사의 독립적 경영,보장한다,[],[],Relation
매수인이 대상회사의 경영에 참여한다,매수인은 대상회사의 독립적 경영을 보장한다,이후,[],[],Relation
매수인은 대상회사의 독립적 경영을 보장한다,대상회사는 독립적으로 경영을 수행한다,결과로,[],[],Relation
매수인은 대상회사의 독립적 경영을 보장한다.,매수인,is participated by,[],[],Relation
매수인은 대상회사의 독립적 경영을 보장한다.,대상회사,is participated by,[],[],Relation
거래종결 전 선언되었으나 미지급된 배당,매도인,귀속된다,[],[],Relation
배당이 거래종결 전에 선언된다,배당이 미지급된다,이전,[],[],Relation
배당이 미지급된다,거래종결 전 배당이 선언된다,동시에,[],[],Relation
배당이 거래종결 전에 선언되고 미지급된다,배당이 매도인에게 귀속된다,결과로,[],[],Relation
거래종결 전에 선언되었으나 미지급된 배당이 매도인에게 귀속된다.,배당,is participated by,[],[],Relation
거래종결 전에 선언되었으나 미지급된 배당이 매도인에게 귀속된다.,매도인,is participated by,[],[],Relation
대상회사,매수인의 연결 재무제표,포함된다,[],[],Relation
거래가 종결된다.,대상회사는 매수인의 연결 재무제표에 포함된다.,이후,[],[],Relation
거래가 종결된다.,대상회사는 매수인의 연결 재무제표에 포함된다.,때문에,[],[],Relation
대상회사가 매수인의 연결 재무제표에 포함된다.,대상회사,is participated by,[],[],Relation
대상회사가 매수인의 연결 재무제표에 포함된다.,매수인,is participated by,[],[],Relation
대상회사가 매수인의 연결 재무제표에 포함된다.,매수인의 연결 재무제표,is participated by,[],[],Relation
양 당사자,거래 시너지 실현,상호 협력한다,[],[],Relation
양 당사자가 상호 협력한다.,거래 시너지가 실현된다.,때문에,[],[],Relation
양 당사자가 거래 시너지 실현을 위해 상호 협력한다.,양 당사자,is participated by,[],[],Relation
대상회사,기존 브랜드,사용할 수 있다,[],[],Relation
회사가 기존 브랜드를 계속 사용할 수 있다,브랜드 사용에 관한 규정이 마련되었다,결과로,[],[],Relation
대상회사가 기존 브랜드를 계속 사용할 수 있다.,대상회사,is participated by,[],[],Relation
대상회사가 기존 브랜드를 계속 사용할 수 있다.,기존 브랜드,is participated by,[],[],Relation
기존 공급계약,동일한 조건,유지된다,[],[],Relation
기존 공급계약이 존재한다.,기존 공급계약은 동일한 조건으로 유지된다.,이전,[],[],Relation
기존 공급계약이 존재한다.,기존 공급계약은 동일한 조건으로 유지된다.,때문에,[],[],Relation
기존 공급계약이 동일한 조건으로 유지된다.,기존 공급계약,is participated by,[],[],Relation
진행 중인 연구개발 프로젝트,연구개발 프로젝트,계속 수행된다,[],[],Relation
진행 중인 연구개발 프로젝트가 있다.,연구개발 프로젝트는 계속 수행된다.,결과로,[],[],Relation
진행 중인 연구개발 프로젝트가 계속 수행된다.,진행 중인 연구개발 프로젝트,is participated by,[],[],Relation
대상회사,사회공헌 활동,사회공헌 활동을 한다,[],[],Relation
사회공헌 활동,사회공헌 활동,지속된다,[],[],Relation
대상회사의 사회공헌 활동이 이루어진다.,대상회사의 사회공헌 활동은 지속된다.,이후,[],[],Relation
대상회사의 사회공헌 활동이 지속된다.,대상회사,is participated by,[],[],Relation
대상회사의 사회공헌 활동이 지속된다.,사회공헌 활동,is participated by,[],[],Relation
규제 변경,비용,초래한다,[],[],Relation
비용,매수인,부담한다,[],[],Relation
규제가 변경된다.,비용이 발생한다.,이후,[],[],Relation
규제가 변경된다.,비용이 발생한다.,때문에,[],[],Relation
비용이 발생한다.,매수인이 비용을 부담한다.,결과로,[],[],Relation
향후 규제 변경에 따른 비용을 매수인이 부담한다.,매수인,is participated by,[],[],Relation
시설 이전,매수인의 책임과 비용,진행된다,[],[],Relation
시설 이전이 필요하다,시설 이전은 매수인의 책임과 비용으로 진행한다,이후,[],[],Relation
시설 이전이 필요하다,시설 이전은 매수인의 책임과 비용으로 진행한다,때문에,[],[],Relation
시설 이전이 필요할 시 매수인이 책임과 비용을 부담한다.,시설,is participated by,[],[],Relation
시설 이전이 필요할 시 매수인이 책임과 비용을 부담한다.,매수인,is participated by,[],[],Relation
매도인,기존 분쟁 해결에 필요한 정보,제공한다,[],[],Relation
기존 분쟁이 발생한다.,매도인은 분쟁 해결을 위해 필요한 정보를 제공한다.,이후,[],[],Relation
기존 분쟁이 발생한다.,매도인은 분쟁 해결을 위해 필요한 정보를 제공한다.,결과로,[],[],Relation
매도인은 기존 분쟁 해결을 위해 필요한 정보를 제공한다.,매도인,is participated by,[],[],Relation
손해배상 청구,상세 보고서,첨부해야 한다,[],[],Relation
손해배상 청구,제3자 검증 보고서,첨부해야 한다,[],[],Relation
손해배상 청구,손해액 산정 근거 및 관련 증빙,첨부해야 한다,[],[],Relation
손해배상 청구,외부 전문가 의견서,첨부해야 한다,[],[],Relation
손해배상 청구,인과관계 입증 자료,첨부해야 한다,[],[],Relation
매도인,추가 자료,요구할 수 있다,[],[],Relation
손해배상 청구를 한다,하자의 구체적 내용을 기술한 상세 보고서를 첨부한다,이전에,[],[],Relation
손해배상 청구를 한다,제3자 검증 보고서를 첨부한다,이전에,[],[],Relation
손해배상 청구를 한다,손해액 산정 근거 및 관련 증빙을 첨부한다,이전에,[],[],Relation
손해배상 청구를 한다,외부 전문가 의견서를 첨부한다 (필요시),이전에,[],[],Relation
손해배상 청구를 한다,하자와 손해 간 인과관계 입증 자료를 첨부한다,이전에,[],[],Relation
증빙이 불충분하다,매도인은 추가 자료를 요구할 수 있다,결과로,[],[],Relation
모든 손해배상 청구는 하자의 구체적 내용을 기술한 상세 보고서를 첨부해야 한다.,손해배상 청구,is participated by,[],[],Relation
모든 손해배상 청구는 하자의 구체적 내용을 기술한 상세 보고서를 첨부해야 한다.,하자의 구체적 내용을 기술한 상세 보고서,is participated by,[],[],Relation
모든 손해배상 청구는 제63조에 따른 제3자 검증 보고서를 첨부해야 한다.,손해배상 청구,is participated by,[],[],Relation
모든 손해배상 청구는 제63조에 따른 제3자 검증 보고서를 첨부해야 한다.,제63조에 따른 제3자 검증 보고서,is participated by,[],[],Relation
모든 손해배상 청구는 손해액 산정 근거 및 관련 증빙을 첨부해야 한다.,손해배상 청구,is participated by,[],[],Relation
모든 손해배상 청구는 손해액 산정 근거 및 관련 증빙을 첨부해야 한다.,손해액 산정 근거,is participated by,[],[],Relation
모든 손해배상 청구는 손해액 산정 근거 및 관련 증빙을 첨부해야 한다.,관련 증빙,is participated by,[],[],Relation
모든 손해배상 청구는 필요시 외부 전문가 의견서를 첨부해야 한다.,손해배상 청구,is participated by,[],[],Relation
모든 손해배상 청구는 필요시 외부 전문가 의견서를 첨부해야 한다.,외부 전문가 의견서,is participated by,[],[],Relation
모든 손해배상 청구는 하자와 손해 간 인과관계 입증 자료를 첨부해야 한다.,손해배상 청구,is participated by,[],[],Relation
모든 손해배상 청구는 하자와 손해 간 인과관계 입증 자료를 첨부해야 한다.,하자와 손해 간 인과관계 입증 자료,is participated by,[],[],Relation
증빙이 불충분한 경우 매도인은 추가 자료를 요구할 수 있다.,매도인,is participated by,[],[],Relation
증빙이 불충분한 경우 매도인은 추가 자료를 요구할 수 있다.,추가 자료,is participated by,[],[],Relation
목표 달성,추가 대가 지급 등의 조정,발생해도,[],[],Relation
추가 대가 지급 등의 조정,제90조,허용되지 않는다,[],[],Relation
목표를 달성한다.,추가 대가 지급 등의 조정은 없다.,이후,[],[],Relation
목표를 달성한다.,추가 대가 지급 등의 조정은 없다.,결과로,[],[],Relation
추가 대가 지급 등의 조정이 없다.,목표 달성,is participated by,[],[],Relation
제6장 일반조항이 언급된다.,제6장 일반조항,is participated by,[],[],Relation
통지,등기우편,수행된다,[],[],Relation
통지,이메일,수행된다,[],[],Relation
통지,발송 후 3영업일 경과,도달한 것으로 본다,[],[],Relation
본 계약에 따른 모든 통지는 등기우편 또는 이메일로 한다.,통지는 발송 후 3영업일이 경과하면 도달한 것으로 본다.,이후,[],[],Relation
통지를 발송한다.,3영업일이 경과한다.,이후,[],[],Relation
3영업일이 경과한다.,통지는 도달한 것으로 본다.,결과로,[],[],Relation
본 계약에 따른 모든 통지는 등기우편으로 한다.,본 계약,is participated by,[],[],Relation
본 계약에 따른 모든 통지는 등기우편으로 한다.,통지,is participated by,[],[],Relation
본 계약에 따른 모든 통지는 등기우편으로 한다.,등기우편,is participated by,[],[],Relation
본 계약에 따른 모든 통지는 이메일로 한다.,본 계약,is participated by,[],[],Relation
본 계약에 따른 모든 통지는 이메일로 한다.,통지,is participated by,[],[],Relation
본 계약에 따른 모든 통지는 이메일로 한다.,이메일,is participated by,[],[],Relation
통지는 발송 후 3영업일이 경과하면 도달한 것으로 본다.,통지,is participated by,[],[],Relation
운전자본,거래종결일 기준,확정된다,[],[],Relation
운전자본,목표액과 차이,정산된다,[],[],Relation
거래종결이 이루어진다.,거래종결일 기준 운전자본을 확정한다.,이후,[],[],Relation
거래종결일 기준 운전자본을 확정한다.,목표액과 차이를 정산한다.,이후,[],[],Relation
거래종결이 이루어진다.,거래종결 후 60일 내에 거래종결일 기준 운전자본을 확정하고 목표액과 차이를 정산한다.,이후,[],[],Relation
거래종결 후 60일 내에 거래종결일 기준 운전자본을 확정하고 목표액과 차이를 정산한다.,운전자본 확정과 목표액과의 차이 정산이 함께 이루어진다.,동시에,[],[],Relation
거래종결 후 60일 내에 거래종결일 기준 운전자본을 확정한다.,운전자본,is participated by,[],[],Relation
거래종결일 기준 운전자본과 목표액의 차이를 정산한다.,운전자본,is participated by,[],[],Relation
거래종결일 기준 운전자본과 목표액의 차이를 정산한다.,목표액,is participated by,[],[],Relation
본 계약,대한민국 법률,규율되고 해석된다,[],[],Relation
본 계약이 체결된다.,대한민국 법률에 따라 규율되고 해석된다.,이후,[],[],Relation
본 계약이 대한민국 법률에 따라 규율되고 해석된다.,대한민국 법률이 본 계약의 해석에 적용된다.,때문에,[],[],Relation
본 계약이 대한민국 법률에 따라 규율된다.,본 계약,is participated by,[],[],Relation
본 계약이 대한민국 법률에 따라 규율된다.,대한민국 법률,is participated by,[],[],Relation
본 계약이 대한민국 법률에 따라 해석된다.,본 계약,is participated by,[],[],Relation
본 계약이 대한민국 법률에 따라 해석된다.,대한민국 법률,is participated by,[],[],Relation
본 계약,서울중앙지방법원,관련된 분쟁이 발생하면,[],[],Relation
서울중앙지방법원,본 계약과 관련된 분쟁,제1심 관할법원이다,[],[],Relation
본 계약과 관련된 분쟁이 발생한다.,서울중앙지방법원이 제1심 관할법원이 된다.,이후,[],[],Relation
본 계약과 관련된 분쟁이 발생한다.,본 계약,is participated by,[],[],Relation
서울중앙지방법원이 본 계약과 관련된 분쟁의 제1심 관할법원이 된다.,서울중앙지방법원,is participated by,[],[],Relation
서울중앙지방법원이 본 계약과 관련된 분쟁의 제1심 관할법원이 된다.,본 계약과 관련된 분쟁,is participated by,[],[],Relation
당사자들,우호적 해결,우호적 해결을 우선으로 한다,[],[],Relation
당사자들,대한상사중재원,중재에 따른다,[],[],Relation
당사자들은 우호적 해결을 우선으로 한다.,필요시 대한상사중재원의 중재에 따른다.,이전,[],[],Relation
필요시 대한상사중재원의 중재에 따른다.,당사자들은 우호적 해결을 우선으로 한다.,이후,[],[],Relation
당사자들은 우호적 해결을 우선으로 한다.,필요시 대한상사중재원의 중재에 따른다.,때문에,[],[],Relation
당사자들은 우호적 해결을 우선으로 한다.,당사자들,is participated by,[],[],Relation
당사자들은 필요시 대한상사중재원의 중재에 따른다.,당사자들,is participated by,[],[],Relation
당사자들은 필요시 대한상사중재원의 중재에 따른다.,대한상사중재원,is participated by,[],[],Relation
본 계약,서면 합의,수정되거나 변경된다,[],[],Relation
서면 합의,양 당사자,체결된다,[],[],Relation
양 당사자가 서면으로 합의한다.,본 계약이 수정되거나 변경된다.,이후,[],[],Relation
양 당사자가 서면으로 합의한다.,본 계약이 수정되거나 변경된다.,때문에,[],[],Relation
본 계약을 수정하거나 변경한다.,본 계약,is participated by,[],[],Relation
본 계약을 수정하거나 변경한다.,양 당사자,is participated by,[],[],Relation
양 당사자가 서면으로 합의한다.,양 당사자,is participated by,[],[],Relation
본 계약의 일부 조항,나머지 조항은 유효하다,무효인 경우에도,[],[],Relation
본 계약의 일부 조항이 무효인 경우,나머지 조항은 유효하다,결과로,[],[],Relation
본 계약의 일부 조항이 무효가 된다.,본 계약,is participated by,[],[],Relation
본 계약의 일부 조항이 무효가 된다.,일부 조항,is participated by,[],[],Relation
나머지 조항은 유효하다.,나머지 조항,is participated by,[],[],Relation
일방,권리 포기,권리를 행사하지 않아도,[],[],Relation
권리 포기,권리 미행사,으로 간주되지 않는다,[],[],Relation
일방이 권리를 행사하지 않는다.,그 권리를 포기한 것으로 보지 않는다.,이후,[],[],Relation
일방이 권리를 행사하지 않는다.,일방,is participated by,[],[],Relation
일방이 권리를 행사하지 않는다.,권리,is participated by,[],[],Relation
일방이 권리를 행사하지 않더라도 그 권리를 포기한 것으로 보지 않는다.,일방,is participated by,[],[],Relation
일방이 권리를 행사하지 않더라도 그 권리를 포기한 것으로 보지 않는다.,권리,is participated by,[],[],Relation
본 계약,당사자 간 완전한 합의,구성한다,[],[],Relation
본 계약은 당사자 간 완전한 합의를 구성한다.,당사자 간의 모든 합의 내용이 본 계약에 포함된다.,결과로,[],[],Relation
본 계약이 당사자 간 완전한 합의를 구성한다.,본 계약,is participated by,[],[],Relation
본 계약이 당사자 간 완전한 합의를 구성한다.,당사자,is participated by,[],[],Relation
본 계약,한국어,작성된다,[],[],Relation
한국어본,번역본과 불일치 시,우선한다,[],[],Relation
본 계약은 한국어로 작성된다.,번역본과 불일치 시 한국어본이 우선한다.,이후,[],[],Relation
번역본과 불일치 시,한국어본이 우선한다.,결과로,[],[],Relation
본 계약이 한국어로 작성된다.,본 계약,is participated by,[],[],Relation
본 계약이 한국어로 작성된다.,한국어,is participated by,[],[],Relation
한국어본이 번역본과 불일치할 경우 한국어본이 우선한다.,한국어본,is participated by,[],[],Relation
한국어본이 번역본과 불일치할 경우 한국어본이 우선한다.,번역본,is participated by,[],[],Relation
부록,계약,구성한다,[],[],Relation
별첨,계약,구성한다,[],[],Relation
본 계약의 부록과 별첨이 존재한다.,부록과 별첨이 계약의 일부를 구성한다.,결과로,[],[],Relation
본 계약의 부록과 별첨은 계약의 일부를 구성한다.,본 계약,is participated by,[],[],Relation
본 계약의 부록과 별첨은 계약의 일부를 구성한다.,부록,is participated by,[],[],Relation
본 계약의 부록과 별첨은 계약의 일부를 구성한다.,별첨,is participated by,[],[],Relation
본 계약의 부록과 별첨은 계약의 일부를 구성한다.,계약,is participated by,[],[],Relation
본 계약,사본,2부로 작성된다,[],[],Relation
각 당사자,사본,1부씩 보관한다,[],[],Relation
본 계약은 2부를 작성한다.,각 당사자가 1부씩 보관한다.,결과로,[],[],Relation
본 계약을 2부 작성한다.,본 계약,is participated by,[],[],Relation
본 계약을 2부 작성한다.,각 당사자,is participated by,[],[],Relation
각 당사자가 계약서 1부씩을 보관한다.,각 당사자,is participated by,[],[],Relation
각 당사자가 계약서 1부씩을 보관한다.,계약서 1부,is participated by,[],[],Relation
각 당사자,대리인,선임할 수 있다,[],[],Relation
각 당사자는 대리인을 선임할 수 있다.,각 당사자는 필요시 대리인을 선임할 수 있다.,동시에,[],[],Relation
각 당사자는 필요시 대리인을 선임할 수 있다.,당사자,is participated by,[],[],Relation
각 당사자는 필요시 대리인을 선임할 수 있다.,대리인,is participated by,[],[],Relation
양 당사자,본 계약,이행한다,[],[],Relation
양 당사자,선량한 관리자의 주의의무,지닌다,[],[],Relation
양 당사자는 본 계약을 이행한다.,양 당사자는 선량한 관리자의 주의의무로 본 계약을 이행한다.,동시에,[],[],Relation
양 당사자가 선량한 관리자의 주의의무로 본 계약을 이행한다.,양 당사자,is participated by,[],[],Relation
양 당사자가 선량한 관리자의 주의의무로 본 계약을 이행한다.,선량한 관리자의 주의의무,is participated by,[],[],Relation
양 당사자가 선량한 관리자의 주의의무로 본 계약을 이행한다.,본 계약,is participated by,[],[],Relation
불가항력적 사유,불이행,초래하다,[],[],Relation
불이행,책임,면제하다,[],[],Relation
천재지변,불가항력적 사유,포함되다,[],[],Relation
천재지변 등 불가항력적 사유가 발생한다.,의무를 이행하지 못한다.,때문에,[],[],Relation
의무를 이행하지 못한다.,책임을 면한다.,결과로,[],[],Relation
불가항력적 사유로 인한 불이행이 발생한다.,불가항력적 사유,is participated by,[],[],Relation
천재지변이 불가항력적 사유로 작용한다.,천재지변,is participated by,[],[],Relation
천재지변이 불가항력적 사유로 작용한다.,불가항력적 사유,is participated by,[],[],Relation
불가항력적 사유로 인한 불이행에 대해 책임이 면제된다.,불가항력적 사유,is participated by,[],[],Relation
불가항력적 사유로 인한 불이행에 대해 책임이 면제된다.,불이행,is participated by,[],[],Relation
불가항력적 사유로 인한 불이행에 대해 책임이 면제된다.,책임,is participated by,[],[],Relation
본 계약,어느 일방에게 유리하게,해석되지 않는다,[],[],Relation
본 계약은 어느 일방에게 유리하게 해석되지 않는다.,계약 해석 시 어느 일방에게도 편향되지 않는다.,결과로,[],[],Relation
본 계약은 어느 일방에게 유리하게 해석되지 않는다.,본 계약,is participated by,[],[],Relation
본 계약은 어느 일방에게 유리하게 해석되지 않는다.,일방,is participated by,[],[],Relation
본 계약상 모든 기한이 엄격히 준수된다.,시간의 엄수가 이루어진다.,결과로,[],[],Relation
시간의 엄수가 이루어진다.,본 계약상 모든 기한이 엄격히 준수된다.,때문에,[],[],Relation
모든 기한이 본 계약상에서 엄격히 준수되어야 한다.,본 계약,is participated by,[],[],Relation
모든 기한이 본 계약상에서 엄격히 준수되어야 한다.,모든 기한,is participated by,[],[],Relation
거래 관련 공동 비용,당사자,균등 분담한다,[],[],Relation
거래와 관련된 공동 비용이 발생한다.,공동 비용을 균등하게 분담한다.,이후,[],[],Relation
거래와 관련된 공동 비용이 발생한다.,공동 비용을 균등하게 분담한다.,때문에,[],[],Relation
거래 관련 공동 비용을 균등 분담한다.,거래 당사자,is participated by,[],[],Relation
매도인,제3자,더 유리한 조건을 제시한다,[],[],Relation
더 유리한 조건,매수인,동일하게 적용된다,[],[],Relation
매도인이 제3자에게 더 유리한 조건을 제시한다.,매수인에게도 동일한 조건이 적용된다.,이후,[],[],Relation
매도인이 제3자에게 더 유리한 조건을 제시한다.,매수인에게도 동일한 조건이 적용된다.,때문에,[],[],Relation
매도인이 제3자에게 더 유리한 조건을 제시한다.,매도인,is participated by,[],[],Relation
매도인이 제3자에게 더 유리한 조건을 제시한다.,제3자,is participated by,[],[],Relation
매수인에게 제3자에게 제시된 더 유리한 조건을 동일하게 적용한다.,매수인,is participated by,[],[],Relation
매수인에게 제3자에게 제시된 더 유리한 조건을 동일하게 적용한다.,제3자,is participated by,[],[],Relation
주식회사 알파벤처스,본 계약,서명한다,[],[],Relation
주식회사 베타홀딩스,본 계약,서명한다,[],[],Relation
본 계약,서명,효력이 발생한다,[],[],Relation
주식회사 알파벤처스,대표이사,대표이사로 대표된다,[],[],Relation
주식회사 베타홀딩스,대표이사,대표이사로 대표된다,[],[],Relation
본 계약,2025년 1월 1일,효력 발생일이 된다,[],[],Relation
본 계약의 효력 발생을 위해 아래와 같이 서명한다.,매도인과 매수인이 계약서에 서명한다.,이후,[],[],Relation
매도인과 매수인이 계약서에 서명한다.,본 계약이 효력을 발생한다.,결과로,[],[],Relation
주식회사 알파벤처스의 대표이사가 본 계약에 서명한다.,주식회사 알파벤처스,is participated by,[],[],Relation
주식회사 알파벤처스의 대표이사가 본 계약에 서명한다.,주식회사 알파벤처스 대표이사,is participated by,[],[],Relation
주식회사 베타홀딩스의 대표이사가 본 계약에 서명한다.,주식회사 베타홀딩스,is participated by,[],[],Relation
주식회사 베타홀딩스의 대표이사가 본 계약에 서명한다.,주식회사 베타홀딩스 대표이사,is participated by,[],[],Relation
