node,conceptualized_node,node_type
거래종결 후 발견된 부채가 매도인에게 귀속된다.,"채무, 책임, 소유권, 분쟁, 법률",event
매도인이 매수인에게 제3자에게 제시한 더 유리한 조건을 동일하게 적용한다.,"contract adjustment, equal treatment, fairness, negotiation, offer matching",event
서울중앙지방법원을 제1심 관할법원으로 한다.,"jurisdiction, litigation, court assignment, legal process, adjudication",event
모든 손해배상 청구는 손해액 산정 근거 및 관련 증빙을 첨부해야 한다.,"claim, compensation, documentation, evidence, validation",event
양 당사자가 거래종결 후 발생하는 행정적 사항에 대해 상호 협력한다.,"collaboration, administration, cooperation, coordination, compliance",event
"매도인이 대상회사가 발행한 보통주식 10,000,000주를 매수인에게 매도한다.","거래, 주식양도, 계약, 매매, 투자, 소유권이전",event
증빙자료를 첨부한다.,"documentation, verification, submission, proof, record-keeping",event
본 계약이 어느 일방에게 유리하게 해석되지 않는다.,"fairness, neutrality, interpretation, equality, legal principle",event
해당 연구개발 프로젝트가 계속 수행된다.,"continuation, progress, development, research, innovation, persistence",event
매도인은 제공한 모든 정보의 정확성을 위해 최선을 다했음을 확인한다.,"confirmation, verification, assurance, responsibility, disclosure",event
모든 정보는 중요한 측면에서 정확하고 완전하다.,"accuracy, completeness, reliability, verification, information quality",event
분쟁이 발생하지 않았다.,"peace, harmony, stability, coexistence, tranquility",event
양 당사자가 본 계약을 이행한다.,"agreement, fulfillment, transaction, cooperation, obligation",event
각 당사자는 법령상 요구되거나 상대방의 서면 동의가 있는 경우 비밀정보를 공개할 수 있다.,"disclosure, permission, compliance, consent, confidentiality",event
매도인은 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다.,"restriction, non-compete, agreement, prohibition, business ethics",event
고객 관계가 유지된다.,"relationship management, loyalty, retention, trust, engagement",event
양 당사자가 거래 시너지 실현을 위해 상호 협력한다.,"collaboration, partnership, synergy, cooperation, alliance",event
양 당사자가 협의한다.,"negotiation, discussion, agreement, communication, collaboration",event
계약 당사자는 본 계약을 유효하게 체결할 수 있다.,"agreement, authorization, validity, capacity, legality",event
매수인이 매도인에게 서면으로 통지한다.,"notification, communication, transaction, agreement, formality",event
매도인의 거래종결 의무가 발생한다.,"contract formation, obligation, transaction, legal duty, closing",event
매수인이 미지급 매매대금을 가진다.,"withholding, nonpayment, default, negotiation, transaction",event
주요 고객에 대한 통지가 필요하다.,"communication, notification, alert, information sharing, stakeholder management",event
양 당사자가 상호 선의와 신뢰를 바탕으로 성실히 협력한다.,"cooperation, trust, goodwill, collaboration, partnership",event
제4장 거래종결이 언급된다.,"contract, closing, negotiation, agreement, procedure",event
매도인은 매매주식의 적법하고 완전한 소유자이다.,"ownership, legality, transfer, rights, certification",event
"주당 매매가격을 금 일만원(₩10,000)으로 정한다.","transaction, pricing, valuation, agreement, exchange",event
주식 양도가 완료되는 날이 있다.,"transaction, transfer, completion, ownership change, settlement",event
매수인이 실사를 수행한다.,"investigation, examination, verification, assessment, review",event
대상회사는 진행 중인 세무조사가 없다.,"confirmation, disclosure, audit, compliance, transparency",event
매도인의 거래종결 의무가 발생한다,"계약이행, 의무발생, 권리이전, 법률행위, 거래완료",event
거래가 최종적으로 종료된다.,"completion, termination, closure, settlement, finalization",event
본 계약을 대한민국 법률에 따라 해석한다.,"legal interpretation, jurisdiction, contract law, regulation, governance",event
통지에는 하자의 구체적 내용과 예상 손해액이 포함되어야 한다.,"notification, disclosure, communication, legal process, risk management",event
매도인이 매수인이 인지했던 사항에 대해 책임지지 않는다.,"disclaimer, liability, contract, exemption, agreement",event
매도인은 자신이 정보의 정확성을 위해 최선을 다했다는 사실을 확인한다.,"confirmation, verification, assurance, disclosure, responsibility",event
매수인은 대금을 지급한다.,"payment, transaction, fulfillment, obligation, settlement",event
매도인은 거래종결 5영업일 전까지 매매대금 수령 계좌 정보를 통지한다.,"notification, transaction, payment, communication, instruction",event
거래종결이 당사자들이 합의한 날에 이루어진다.,"agreement, fulfillment, completion, settlement, finalization",event
매도인의 손해배상 책임이 발생한다.,"liability, compensation, legal responsibility, dispute, obligation",event
일방이 정당한 사유 없이 거래종결을 거부한다.,"거래거절, 계약불이행, 분쟁, 거절, 법적문제",event
매수인은 본 계약을 이행한다.,"performance, fulfillment, obligation, transaction, agreement",event
데이터룸을 통해 정보가 공개된다.,"disclosure, transparency, sharing, communication, revelation",event
상대방이 계약을 해제한다,"termination, cancellation, dissolution, rescission, negotiation",event
매도인은 대상회사와 경쟁하는 사업을 영위하지 않는다.,"restriction, noncompete, agreement, contract, compliance",event
목표를 달성한다.,"achievement, success, accomplishment, fulfillment, realization",event
실사 과정에서 연간 1억원 이상의 중요 계약이 모두 확인되었다,"due diligence, contract review, verification, financial audit, risk assessment",event
거래 시너지 실현이 이루어진다.,"collaboration, partnership, cooperation, integration, synergy",event
모든 손해배상 청구는 하자의 구체적 내용을 기술한 상세 보고서를 첨부해야 한다.,"documentation, reporting, accountability, compliance, verification",event
대상회사가 기존 브랜드를 계속 사용할 수 있다.,"continuity, permission, branding, authorization, usage rights",event
대상회사는 브랜드를 기존과 다르게 변경할 수 있다.,"rebranding, transformation, modification, adaptation, differentiation",event
매도인의 진술보증이 해당 사항에는 적용되지 않는다.,"disclaimer, exemption, contract limitation, legal provision, warranty exclusion",event
이전의 모든 구두 또는 서면 합의가 대체되었다.,"replacement, agreement, update, negotiation, finalization",event
매도인은 3개월간 재무 정보를 업데이트하여 제공한다.,"information sharing, disclosure, compliance, reporting, transparency",event
거래종결 전에 선언된 배당이 있다.,"distribution, entitlement, allocation, transaction, declaration",event
모든 손해배상 청구는 외부 전문가 의견서를 필요시 첨부한다.,"claim, documentation, verification, assessment, consultation",event
독립된 제3자 전문기관의 검증을 거친다,"verification, evaluation, certification, validation, oversight",event
매수인에게도 동일한 조건이 적용된다.,"agreement, transaction, equality, contract, fairness",event
매도인의 진술보증은 매수인이 실사 과정에서 실제로 인지한 사항에는 적용되지 않는다.,"계약, 진술보증, 제한, 실사, 인지, 예외",event
매도인은 거래종결 시 주주명부를 인도한다.,"contract execution, ownership transfer, documentation, compliance, transaction completion",event
진술과 보증의 기준일이 된다,"contract, verification, confirmation, agreement, legal event, reference date",event
본 계약이 당사자 간 완전한 합의를 구성한다.,"agreement, contract, finalization, confirmation, understanding",event
상대방이 손해배상을 청구한다,"compensation, claim, dispute, litigation, conflict",event
매매대금 조정은 제92조에 정한 바에 따른다.,"contract adjustment, legal compliance, transaction, regulation, agreement",event
통지를 발송한다.,"notification, communication, information sharing, alert, message delivery",event
대상회사는 매수인의 연결 재무제표에 포함된다.,"회계처리, 재무통합, 연결, 보고, 기업결합",event
손해배상 한도는 매매대금의 30%로 제한된다.,"limitation, compensation, liability, restriction, agreement",event
주식 소유권이 이전된다.,"transfer, transaction, ownership, exchange, rights",event
매수인은 14일 이내에 매도인에게 서면으로 통지해야 한다.,"notification, agreement, communication, obligation, deadline",event
대한민국 법률에 따라 해석한다,"legal interpretation, jurisdiction, governance, regulation, authority",event
매도인이 거래와 관련된 양도소득세를 부담한다.,"taxation, obligation, transaction, liability, payment",event
주식매매계약서에 매매 가격이 명시된다.,"contracting, agreement, documentation, pricing, transaction",event
거래종결일은 제51조에 따라 주식 양도가 완료되는 날로 정의된다.,"legal event, contract completion, transaction, share transfer, definition",event
주식매매계약서에 명시된 조건을 이행한다.,"계약이행, 조건충족, 법적절차, 거래완료, 합의",event
각 당사자는 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,"confidentiality, secrecy, information protection, nondisclosure, trust",event
하자가 확인되지 않는다,"inspection, verification, confirmation, quality assurance, acceptance",event
본 계약의 수정이나 변경은 서면 합의에 의해서만 가능하다.,"agreement, modification, contract, amendment, documentation",event
모든 손해배상 청구는 하자와 손해 간 인과관계 입증 자료를 첨부한다.,"litigation, evidence, causation, documentation, compensation",event
상대방은 손해배상을 청구할 수 있다.,"compensation, legal claim, dispute, liability, remedy",event
제50조의 사업계획 및 예측이 합리적인 가정에 기초하여 성실하게 작성되었다.,"planning, forecasting, compliance, documentation, diligence",event
매수인이 외부 전문가를 선임한다.,"delegation, consultation, outsourcing, expertise, appointment",event
양 당사자가 거래종결 시 종결 확인서에 서명한다.,"contractual process, legal procedure, agreement, certification, documentation",event
매도인의 진술보증 위반에 대한 하자담보책임이 발생한다.,"liability, breach, warranty, disclosure, obligation, indemnification",event
제공된 대상회사의 재무제표는 중요한 측면에서 정확하다.,"assurance, verification, accuracy, evaluation, certification",event
매수인이 6개월 내에 매도인에게 경영 자문을 요청할 권리를 갖는다.,"consultation, advisory, negotiation, contracting, management, rights",event
대상회사는 진행 중인 세무분쟁이 없다.,"compliance, transparency, stability, assurance, regulation",event
필요한 정부 승인을 취득한다.,"authorization, permission, compliance, legal process, regulation",event
본 계약이 체결된다,"agreement, commitment, authorization, formalization, arrangement",event
대상회사가 주식회사 감마테크로 정해진다.,"designation, selection, decision, appointment, corporate action",event
매수인 주식회사 베타홀딩스의 대표이사가 계약서에 서명한다.,"agreement, authorization, contract signing, transaction, approval, business event",event
매도인은 거래종결 시 주권을 인도한다.,"delivery, transfer, transaction, fulfillment, execution",event
상대방의 사전 서면 동의를 받아야 한다.,"authorization, permission, compliance, consent, agreement",event
매매대금을 전액 현금으로 지급한다.,"payment, transaction, settlement, cash exchange, financial activity",event
거래종결과 동시에 대상회사에 대한 경영권과 통제권이 매수인에게 이전된다.,"ownership transfer, management change, control shift, acquisition, transaction completion",event
대상회사는 모든 세금을 적시에 납부했다.,"compliance, taxation, responsibility, payment, duty",event
대상회사의 모든 중요 자산은 정상적으로 운영되고 있다.,"operation, maintenance, management, asset utilization, oversight",event
대상회사는 적절한 보상한도를 유지하고 있다.,"risk management, compliance, regulation, compensation, assurance",event
"주당 매매가격은 금 일만원(₩10,000)으로 한다.","transaction, pricing, agreement, valuation, exchange",event
대상회사의 모든 중요 문서는 거래종결 후 매수인에게 인도된다.,"document delivery, transfer, transaction, handover, completion",event
실사 과정에서 일부 계약이 공개되었다,"disclosure, transparency, negotiation, revelation, process",event
매도인은 본 계약 체결일 및 거래종결일 현재 다음 사항이 진실하고 정확함을 진술하고 보증한다.,"representation, assurance, declaration, verification, contract, agreement, legal event",event
대한민국 법률이 적용된다.,"jurisdiction, governance, regulation, authority, legality",event
증빙이 불충분한 경우 매도인은 추가 자료를 요구할 수 있다.,"verification, documentation, request, compliance, clarification",event
당사자가 본 계약상 권리의무를 제3자에게 양도하려고 한다.,"assignment, transfer, delegation, authorization, contract",event
제15조의 확인실사에서 발견된 하자는 독립된 제3자 전문기관의 검증을 거친다.,"verification, investigation, validation, certification, compliance",event
매도인은 매매대금 수령 계좌 정보를 통지한다.,"notification, communication, transaction, information exchange, instruction",event
상대방은 계약을 해제할 수 있다.,"termination, cancellation, dissolution, rights, agreement",event
하자가 확인되지 않은 경우 검증 비용은 매수인이 부담한다.,"cost allocation, responsibility, verification, transaction, liability",event
통지는 본 계약에 따라 이루어진다.,"notification, communication, agreement, procedure, formality",event
모든 손해배상 청구는 제3자 검증 보고서를 첨부한다.,"verification, documentation, authentication, compliance, reporting",event
대상회사는 모든 세금을 적시에 신고·납부했다.,"compliance, reporting, taxation, obligation, fulfillment",event
거래종결일이 발생한다.,"completion, finalization, closure, transaction, settlement",event
본 계약의 해석에 대한 분쟁이 있을 경우,"dispute, interpretation, disagreement, legal issue, contract",event
불가항력적 사유로 인한 불이행이 발생한다.,"breach, impossibility, disruption, force majeure, nonperformance",event
매도인은 주요 고객과의 관계가 원만히 유지되도록 적극 협조한다.,"cooperation, relationship maintenance, business support, collaboration, partnership",event
본 계약은 2부를 작성한다.,"agreement, documentation, contract creation, legal process",event
거래종결이 이루어진다.,"완료, 종료, 합의, 성사, 마무리",event
통지는 발송 후 3영업일이 경과하면 도달한 것으로 본다.,"notification, delivery, communication, assumption, legal process",event
대한상사중재원이 검증 기관을 지정한다,"certification, authorization, validation, designation, regulation",event
모든 손해배상 청구는 제63조에 따른 제3자 검증 보고서를 첨부해야 한다.,"compensation, verification, documentation, legal process, compliance",event
본 계약이 매도와 매수에 필요한 제반 사항을 규정한다.,"contract, agreement, regulation, transaction, stipulation",event
"매매주식은 어떠한 담보권, 제한, 부담도 없는 상태로 양도되어야 한다.","transfer, transaction, ownership, freedom, rights",event
상대방에게 통지한다.,"notification, communication, informing, announcement, message",event
거래종결일 기준 운전자본과 목표액의 차이를 정산한다.,"정산, 결제, 평가, 조정, 거래, 분석, 비교",event
시설 이전은 매수인의 책임과 비용으로 진행된다.,"responsibility, transaction, relocation, cost burden, obligation",event
"대상회사를 상대로 하거나 대상회사가 당사자인 중요한 소송, 중재, 행정절차가 없다.","dispute resolution, litigation, legal process, arbitration, administrative action, legal absence",event
실사 과정에서 공개된 것 외에 연간 1억원 이상의 중요 계약은 없다,"disclosure, contract, finance, regulation, transparency",event
"대상회사의 재무상태, 영업, 자산에 중대한 악영향을 미치는 사건이 발생한다.","risk, disruption, loss, crisis, impairment, instability",event
3영업일이 경과한다.,"elapse, waiting, passage, delay, progression",event
기존 공급계약이 동일한 조건으로 유지된다.,"contract renewal, extension, agreement, continuity, maintenance",event
부채가 매도인에게 귀속된다.,"assignment, liability, obligation, transfer, ownership",event
일방이 권리를 행사하지 않더라도 그 권리를 포기한 것으로 보지 않는다.,"권리유지, 권리보호, 법적해석, 권리존속, 법원칙",event
"""거래종결일""이 성립한다.","agreement, completion, confirmation, validation, settlement",event
매도인의 손해배상 책임 한도가 매매대금의 30%로 제한된다.,"limitation, liability, compensation, restriction, transaction",event
주식매매계약서가 작성된다.,"contracting, agreement, transaction, documentation, negotiation",event
합리적인 가정에 기초한다,"inference, reasoning, assumption, logic, deduction",event
양 당사자가 본 계약을 선량한 관리자의 주의의무로 이행한다.,"obligation, diligence, contract, responsibility, management",event
매도인의 진술보증이 중요한 측면에서 정확하다.,"representation, verification, accuracy, assurance, disclosure",event
감사보고서를 해당 감사가 작성한다.,"reporting, documentation, verification, auditing, compliance",event
본 계약이 체결된다.,"agreement, commitment, transaction, formalization, arrangement",event
매도인은 거래종결 시 이사회 결의서를 인도한다.,"contract fulfillment, legal procedure, documentation, corporate governance, transaction completion",event
양 당사자는 선관주의의무를 부담한다.,"legal obligation, duty, responsibility, contract, diligence",event
각 당사자는 본 거래와 관련하여 발생한 자신의 비용을 부담한다.,"cost allocation, responsibility, expense management, transaction, self-payment",event
대상회사는 모든 중요한 계약을 위반한 사실이 없다.,"compliance, legality, contract, assurance, integrity",event
매수인이 필요시 외부 전문가를 선임한다.,"consultation, delegation, outsourcing, expertise, decision-making",event
계약 당사자는 본 계약의 체결을 위해 필요한 권한을 보유한다.,"authorization, agreement, empowerment, validation, legal capacity",event
매수인이 취득세를 부담한다.,"taxation, obligation, payment, transaction, responsibility",event
본 계약에 정한 절차에 따라야 한다.,"procedure, compliance, regulation, agreement, obligation",event
양도소득세가 발생한다.,"taxation, capital gains, transaction, liability, financial event",event
각 당사자는 필요시 대리인을 선임할 수 있다.,"representation, authorization, delegation, appointment, legal action",event
매도인이 그 사항에 대해 책임지지 않는다.,"disclaimer, exemption, limitation, exclusion, liability",event
부록과 별첨이 계약의 일부를 구성한다.,"contractual agreement, documentation, incorporation, legal integration, annexation",event
재무제표에 기재된 것 외에 대상회사의 중요한 부채나 우발채무는 없다.,"disclosure, assurance, verification, liability, transparency",event
양 당사자는 종결 확인서에 서명한다.,"agreement, confirmation, closure, documentation, validation",event
매수인이 실사 과정에서 실제로 인지한 사항이 있다.,"discovery, awareness, recognition, investigation, examination",event
해당 배당은 매도인에게 귀속된다.,"allocation, entitlement, assignment, ownership, distribution",event
양 당사자는 상호 협력한다.,"collaboration, partnership, cooperation, agreement, alliance",event
하자담보책임의 청구를 한다.,"legal action, liability, warranty, dispute, compensation",event
본 계약은 대한민국 법률에 따라 규율된다.,"legal regulation, jurisdiction, governance, compliance",event
시설 이전을 매수인의 책임과 비용으로 진행한다,"transfer, relocation, obligation, responsibility, transaction",event
매도인이 본 계약 체결일 및 거래종결일 현재 다음 사항이 진실하고 정확함을 진술하고 보증한다.,"진술, 보증, 약정, 계약, 확약",event
거래종결 전 선언되었으나 미지급된 배당이 있다.,"distribution, payment, entitlement, financial event, allocation",event
매수인이 비용을 부담한다,"payment, obligation, responsibility, transaction, cost-sharing",event
거래종결 후 발견된 자산이 매수인에게 귀속된다.,"ownership, asset transfer, entitlement, acquisition, property rights",event
대상회사에 대한 경영권과 통제권이 매수인에게 이전된다.,"ownership transfer, acquisition, control change, authority shift, business transaction",event
매수인은 매도인이 지정한 계좌로 매매대금을 송금한다.,"transfer, payment, transaction, remittance, fulfillment",event
"대상회사가 당사자인 중요한 소송, 중재, 행정절차가 없다.","litigation, arbitration, legal process, dispute, regulation, compliance",event
매수인이 감사를 선임한다.,"appointment, selection, governance, oversight, supervision",event
양 당사자가 거래종결 시 종결 확인서를 작성한다.,"agreement, documentation, confirmation, closure, certification",event
대상회사는 사업 운영에 필요한 모든 지적재산권을 적법하게 사용할 권리를 가진다.,"authorization, licensing, compliance, intellectual property, legal rights",event
외부 전문가가 실사를 수행한다.,"inspection, evaluation, assessment, verification, auditing",event
모든 기한은 엄격히 준수되어야 한다,"compliance, regulation, enforcement, discipline, punctuality",event
일방이 권리를 행사하지 않는다.,"forbearance, waiver, omission, inaction, restraint",event
본 계약이 체결되었다.,"agreement, commitment, transaction, authorization, legal action",event
매수인이 확정된 손해배상액을 가진다.,"compensation, liability, indemnification, settlement, legal responsibility",event
대한민국의 은행이 정상 영업하는 날이 있다.,"business, operation, transaction, service, finance",event
매수인이 인지하고 있던 사항이나 공개된 위험이 있다.,"awareness, disclosure, risk, knowledge, information",event
매수인은 거래종결일에 매매대금을 전액 현금으로 지급한다.,"payment, transaction, settlement, completion, obligation",event
당사자들은 필요시 대한상사중재원의 중재에 따른다.,"arbitration, dispute resolution, agreement, legal process, mediation",event
대상회사가 매수인의 연결 재무제표에 포함된다.,"consolidation, acquisition, integration, absorption, financial reporting",event
본 계약의 효력이 발생한다.,"activation, commencement, enforcement, agreement, initiation",event
목표 달성 시 추가 대가 지급 등의 조정이 없다.,"compensation, agreement, incentive, adjustment, reward",event
주식회사 베타홀딩스의 대표이사가 본 계약서에 서명한다.,"authorization, agreement, execution, commitment, endorsement",event
"확인실사는 회계, 법무, 세무, 영업 전 분야를 포함한다.","inspection, verification, auditing, evaluation, assessment",event
일방이 정당한 사유 없이 거래종결을 거부한다,"contract breach, refusal, transaction, dispute, termination",event
모든 손해배상 청구는 필요시 외부 전문가 의견서를 첨부해야 한다.,"claim, documentation, legal process, expert opinion, verification, compliance",event
청구는 효력이 없다.,"invalidation, rejection, nullification, legal decision",event
통지 기한을 도과한 청구를 한다.,"late filing, deadline extension, claim submission, time lapse, procedural issue",event
주식회사 감마테크가 계약의 대상회사가 된다.,"contracting, business transaction, partnership, agreement, corporate action",event
매도인은 주식을 이전한다.,"transfer, transaction, exchange, ownership change, agreement",event
배당이 거래종결 전에 선언된다.,"announcement, distribution, corporate action, finance, transaction",event
매수인의 거래종결 의무가 발생한다.,"contract formation, obligation, transaction, legal duty, execution",event
매수인이 추가 실사를 요청한다.,"due diligence, verification, negotiation, assessment, request",event
"계약 당사자가 매도인, 매수인, 대상회사로 결정된다.","계약, 결정, 지정, 역할분담, 거래, 협상",event
거래종결이 본 계약 체결일로부터 30일 이내에 이루어진다.,"contracting, agreement, deadline, closing, transaction",event
"매수인이 매도인으로부터 보통주식 10,000,000주를 매수한다.","transaction, investment, acquisition, equity transfer, stock purchase, ownership change",event
각 당사자가 본 거래와 관련하여 발생한 자신의 비용을 부담한다.,"cost allocation, responsibility, expense sharing, self-payment, financial obligation",event
대상회사는 기존 브랜드를 계속 사용할 수 있다.,"brand continuity, permission, business agreement, brand autonomy, operational freedom",event
매수인의 진술보증이 정확하다.,"assurance, verification, compliance, accuracy, validation",event
모든 진술과 보증은 본 계약 체결일과 거래종결일을 기준으로 한다.,"agreement, representation, warranty, contract, transaction, execution",event
매수인이 지명한 자를 대상회사의 이사로 선임한다.,"appointment, selection, designation, governance, management",event
해당 배당이 미지급 상태이다.,"nonpayment, delay, withholding, financial issue, unresolved",event
실사가 수행된다.,"verification, inspection, evaluation, assessment, confirmation",event
