text_id:ID,original_text,numeric_id,:LABEL
f899ad048b8426415cd4f95bf45ffd6abc9879ebfd0ee779b7799d1a85141a11,# 주식매매계약서,0,Text
979ecf6c74a5be97edb6a56fd285107ee39a007233965d98c69368bcba9d6f3c,## [교육/연구 목적 전용 - 실제 사용 절대 금지] **계약일자:** 2025년 1월 1일 **계약 당사자:** - 매도인: 주식회사 알파벤처스 (사업자등록번호: 000-00-00000) - 매수인: 주식회사 베타홀딩스 (사업자등록번호: 111-11-11111) - 대상회사: 주식회사 감마테크 (사업자등록번호: 222-22-22222) ---,1,Text
2bd9204a054d103e28ae763976169403bb7ea973a3e3f208bd5018fecfe556f1,## 제1장 총칙,2,Text
74f2624814b86543402ac1be3176077d8eb0747b529cd041a5ae7ef4d8ac9b32,"### 제1조 (목적) 본 계약은 매도인이 보유한 대상회사 발행 보통주식 10,000,000주(이하 ""매매주식"")를 매수인에게 매도하고, 매수인이 이를 매수함에 있어 필요한 제반 사항을 규정함을 목적으로 한다.",3,Text
7280c20362c95c675f607ab8e5ce7706dc060102c7877ea035ba3993f5b73402,"### 제2조 (정의) 본 계약에서 사용되는 용어의 정의는 다음과 같다: 1. ""거래종결일""이란 제51조에 따라 주식 양도가 완료되는 날을 의미한다. 2. ""영업일""이란 대한민국의 은행이 정상 영업하는 날을 의미한다. 3. ""중요한 부정적 변동""이란 대상회사의 재무상태, 영업, 자산에 중대한 악영향을 미치는 사건을 의미한다.",4,Text
d3431731d25d1b37677c3ec58d81426e94399e1626cb53c5cbd6f36c482400d7,### 제3조 (선의와 신뢰) 양 당사자는 본 계약의 체결 및 이행에 있어 상호 선의와 신뢰를 바탕으로 성실히 협력한다.,5,Text
ffc6efc8d460691f16fe90cd7749d3c25095d6b740b0adeebf8979e43a0e4111,"### 제4조 (계약의 완전성) 본 계약은 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함하며, 이전의 모든 구두 또는 서면 합의를 대체한다.",6,Text
2641991de76378952ab3efbdc891289a8930fe379272ec52318152202946f22f,"### 제5조 (매매가격) ① 매매주식의 총 매매가격은 금 일천억원(₩100,000,000,000)으로 한다. ② 주당 매매가격은 금 일만원(₩10,000)으로 한다.",7,Text
a8f4d8553b974cddf680ba6af313495a8912e74d68732ac174dbf07371d2ca0d,"### 제6조 (진술보증의 기준일) 달리 명시되지 않는 한, 모든 진술과 보증은 본 계약 체결일과 거래종결일을 기준으로 한다.",8,Text
101163c4f37a5830f0dbc8e7013f790b8add27a72a9b8ed4d1cb3f72252fab87,"### 제7조 (비밀유지) ① 각 당사자는 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다. ② 단, 법령상 요구되거나 상대방의 서면 동의가 있는 경우는 예외로 한다.",9,Text
fd3eee5ad006f8b781751624345f69c7475d93061f74308a1c68134f1b550efc,"### 제8조 (매수인 보호 조항) 매수인은 거래종결 전 언제든지 추가 실사를 요청할 수 있으며, 매도인은 이에 성실히 협조해야 한다.",10,Text
5ad13c92dd18dc316e888c06bff8d8295338ffe3f5cdc7319c4c39d2efe2ddab,### 제9조 (대금지급) ① 매매대금은 거래종결일에 전액 현금으로 지급한다. ② 지급은 매도인이 지정한 계좌로 송금하는 방식으로 한다.,11,Text
76ae48a29a193ac20662304021cfac8f94d684b84362c12f09fc7cb012c8c7df,"### 제10조 (계약의 해석) 본 계약의 해석에 대한 분쟁이 있을 경우, 대한민국 법률에 따라 해석한다.",12,Text
9ab3deab8d73c371d9302dcc3c07a9f711c9f14a8680ea7872dcd7424220a9e0,## 제2장 매매조건,13,Text
e5e71442c0b866d38db19e61437fc3e6c8169cc63b7abfedb58244b47953557d,### 제11조 (주식의 양도) 매도인은 거래종결일에 매매주식에 대한 완전한 소유권을 매수인에게 이전한다.,14,Text
ba2abf133cd3a09070f25818cca61c662d585101273edbf2fe569758451fe7b9,### 제12조 (매수인의 추가 권리) 매수인은 거래종결 후 6개월 내에 매도인에게 경영 자문을 요청할 수 있다.,15,Text
3c4b70425e4c99748e7898736b305dd08f3efccfad489583716cd833349dcce1,"### 제13조 (대금조정) 운전자본, 순부채 등의 변동에 따른 매매대금 조정은 제92조에 정한 바에 따른다.",16,Text
bbfaeb864aecbf1cbe2ffca861f786e174952cc218bc9883af2ae22154582796,"### 제14조 (주식의 상태) 매매주식은 어떠한 담보권, 제한, 부담도 없는 상태로 양도되어야 한다.",17,Text
1676412411165de05bf7bea48defad7913da45dba7afd3d5a4ed6b7e194b995a,"### 제15조 (거래종결 후 확인실사) ① 매수인은 거래종결일로부터 30영업일 이내에 대상회사에 대한 확인실사를 수행할 수 있다. ② 확인실사는 회계, 법무, 세무, 영업 전 분야를 포함한다. ③ 실사 과정에서 발견된 하자나 문제점은 문서화되어야 한다.",18,Text
d2528ffc1d2420c849d5462f4d2c67b3f11c535d3b5ef9279e5eeb383ecf3f50,### 제16조 (경업금지) 매도인은 거래종결일로부터 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다.,19,Text
5f8dc13c0fce980d2d0232215dc61015dc2c7503a2716eb725a8bec102d6a272,### 제17조 (핵심인력 유지) 대상회사의 핵심 임직원은 거래종결 후 최소 1년간 근무를 유지하도록 최선의 노력을 다한다.,20,Text
e1b3336221e031ea54723e382ded4a1043c848d5f2aa2e577930fc1b9c492c12,### 제18조 (고객 관계 유지) 매도인은 주요 고객과의 관계가 원만히 유지되도록 적극 협조한다.,21,Text
2c9e86c275b449fe8f5917dc2f0a1c71bc1c3fb960bbe4affcd86e3e2003c01c,### 제19조 (라이선스 및 허가) 대상회사가 보유한 모든 라이선스와 허가는 거래종결 후에도 유효하게 유지되어야 한다.,22,Text
8dabb57ed3a91b4072f8b62d6ec1fc35d5313129468a60c31494a46db6a24d89,"### 제20조 (보험) 대상회사의 모든 보험계약은 거래종결일 현재 유효하며, 적절한 보상한도를 유지하고 있다.",23,Text
1c83443777d56185578ed57accf264a2bd7ad916d8b883bf89958f5c3482e75b,### 제21조 (부동산) 대상회사가 사용하는 모든 부동산의 임대차계약은 정상적이며 유효하다.,24,Text
a1885d5764b56a58fdc86483346f1e023862ec07be084e6a1ca957c85189eb54,### 제22조 (지적재산권) 대상회사는 사업 운영에 필요한 모든 지적재산권을 적법하게 보유하거나 사용할 권리를 가진다.,25,Text
47cad76402a2dbc268aeb0b3f772ec105908996bd211e5658fa13e9c592cdb4a,### 제23조 (계약의 양도) 어느 당사자도 상대방의 사전 서면 동의 없이 본 계약상 권리의무를 제3자에게 양도할 수 없다.,26,Text
c5bcbe94e51067aea341d989fec71f7d13f370269ce1976fcb89f507f6c834f3,"### 제24조 (환경 사항) 대상회사는 모든 환경 관련 법규를 준수하고 있으며, 환경 관련 소송이나 분쟁이 없다.",27,Text
70a29479f7f95cf0506bee07bf63f74dac4fbc4088a55d67c3e2bc37d88c98e2,### 제25조 (데이터 보호) 대상회사는 개인정보보호법 등 데이터 보호 관련 법규를 완전히 준수한다.,28,Text
106a0a6c6d41d7299d660edcb1a3135d3fed20443c2e3bea5afff858400c9c5a,### 제26조 (거래종결 전 운영) 매도인은 거래종결일까지 대상회사를 통상의 영업과정에 따라 운영한다.,29,Text
639043283c4602e053ce8e3df1c62f1f5bc15cbd011aa9e8f7442b18605752f8,### 제27조 (정보 제공) 매도인은 매수인이 합리적으로 요청하는 대상회사 관련 정보를 신속히 제공한다.,30,Text
4dca5ce7a0c9c62466ac3e9f6b1766153274c4703ca0bae4b0794e430913de26,"### 제28조 (하자담보책임 기간) ① 매도인의 진술보증 위반에 대한 하자담보책임은 거래종결일로부터 60일간 유효하다. ② 단, 조세 관련 사항은 공소시효 만료일까지, 소유권 관련 사항은 무기한 유효하다. ③ 하자담보책임의 청구는 본 계약에 정한 절차에 따라야 한다.",31,Text
5954a34526e4427d4d33acff8f7ca5c0810eb8ff4dff52cf8bc9d3b389561d92,### 제29조 (매수인 실사 권한 강화) 매수인은 필요시 외부 전문가를 선임하여 실사를 수행할 수 있다.,32,Text
3e7c1205e96f0a60837a40d5cff73cd61f97614a5c36c89f61b2208db37baa8b,### 제30조 (거래 비용) 각 당사자는 본 거래와 관련하여 발생한 자신의 비용을 부담한다.,33,Text
4880b93c63121bdd9b0d31c3d82d187b4e91cc35cf6ada6a7631ada21ecac837,## 제3장 진술 및 보증,34,Text
72cbfadae9575816e29a1e0c102a403fbc37c90ab21c618accedb850d35e2deb,### 제31조 (매도인의 진술보증 - 총칙) 매도인은 본 계약 체결일 및 거래종결일 현재 다음 사항이 진실하고 정확함을 진술하고 보증한다.,35,Text
7f7dd562d05f863c4a6588e6a697063c43b65beec5db7b83901ea8e7206d4f7d,"### 제32조 (주식 소유권) 매도인은 매매주식의 적법하고 완전한 소유자이며, 처분권한을 가진다.",36,Text
fa90cb303239540499bd3bec0aa243a5b653150a0005f512d596465595037103,### 제33조 (재무제표) 제공된 대상회사의 재무제표는 한국채택국제회계기준에 따라 작성되었으며 중요한 측면에서 정확하다.,37,Text
94d63b451638ab6c854a020cb3f506dda88261f84f543795917d5cd1a1956d99,### 제34조 (부채) 재무제표에 기재된 것 외에 대상회사의 중요한 부채나 우발채무는 없다.,38,Text
2c43bf073926e8a184278e1fd1e88a9f5915f042b95584569de6d66bb768fd50,"### 제35조 (소송 및 분쟁) 대상회사를 상대로 하거나 대상회사가 당사자인 중요한 소송, 중재, 행정절차가 없다.",39,Text
37ef819579bbadeb25b46e2e9180316ada497ef1128223beef87a3c6f99367c5,"### 제36조 (계약 준수) 대상회사는 모든 중요한 계약을 위반한 사실이 없으며, 계약 상대방으로부터 위반 통지를 받은 바 없다.",40,Text
710086a4873de6cfe1a628bfe3eb5bd86f4b4cb90c0fbfcd8286fa67178f9dc3,"### 제37조 (법규 준수) 대상회사는 사업과 관련된 모든 법령, 규정을 중요한 측면에서 준수하고 있다.",41,Text
45fdae8b62129e468087bb758216b0a69f44412cbfdda3482ec1373124a914bb,"### 제38조 (세무) 대상회사는 모든 세금을 적시에 신고·납부했으며, 진행 중인 세무조사나 분쟁이 없다.",42,Text
fd50ba54ac079f87af53eac31fad7d1085e09925da9125844430a8c180f46517,"### 제39조 (노동 사항) 대상회사는 노동 관련 법규를 준수하며, 노동조합과의 단체협약을 위반한 바 없다.",43,Text
b9e0caea26c9e033b0d14a50c6379cba3999ded0b9a03c35d860727860694cf2,### 제40조 (자산의 상태) 대상회사의 모든 중요 자산은 양호한 상태로 유지되고 있으며 정상적으로 운영되고 있다.,44,Text
fdb38a9aa5041bc160262fa38b481a5d156c662513446c5289a9a2fcea13bff3,### 제41조 (중요 계약) 실사 과정에서 공개된 것 외에 연간 1억원 이상의 중요 계약은 없다.,45,Text
eeeeb2e40a715f769650d297d1504e75a1cb0713600e00e7cb58c929c72633db,### 제42조 (매수인 진술보증) 매수인은 본 계약을 체결하고 이행할 완전한 권한과 능력을 보유한다.,46,Text
8f4e13ba0278eb4be7229c61098f9c877b7f14a59df8dcd8509299d0614af09e,### 제43조 (자금 조달) 매수인은 매매대금 지급에 필요한 충분한 자금을 확보했음을 확인한다.,47,Text
fd3ed50c9c595c42256f6a60149a6cdd155957cd6b496172eb804db8f039873c,### 제44조 (진술보증의 제한) 매도인의 진술보증은 매수인이 실사 과정에서 실제로 인지한 사항에는 적용되지 않는다.,48,Text
96d2980cb3927cc5c7aec7eb86bc196fbbb7b016760c89e1c96d863307e5246b,### 제45조 (공개 사항) 데이터룸을 통해 공개된 모든 정보는 중요한 측면에서 정확하고 완전하다.,49,Text
d3c1c85b91d9f3c6855bebfac5279ea7fe1a2d0a1ca70d4b9426064f881861ea,### 제46조 (변경 통지) 각 당사자는 진술보증 사항에 중요한 변경이 발생할 경우 즉시 상대방에게 통지한다.,50,Text
219ad8b0a9eaf29588ea88adb23433cd97f9dea7dc019eeb848a925052071e16,### 제47조 (하자 통지 기한) ① 매수인은 하자를 발견한 날로부터 14일 이내에 매도인에게 서면으로 통지해야 한다. ② 통지에는 하자의 구체적 내용과 예상 손해액이 포함되어야 한다. ③ 통지 기한을 도과한 청구는 효력이 없다.,51,Text
3e02090f44517ea5b8662e55b20e199d4ae70ee88eec0e25633626256cf21ebe,### 제48조 (정보의 정확성) 매도인은 제공한 모든 정보의 정확성을 위해 최선을 다했음을 확인한다.,52,Text
83af75281cb57ae5310adbf9a33966796228ed6a2376798a8edee01edf7c5d07,### 제49조 (회계 기준) 모든 재무 정보는 일관된 회계 기준에 따라 작성되었다.,53,Text
deffa3cfedff39155176119df3a45c9878df24587e32d29a761edeec49d39396,### 제50조 (예측 정보) 제공된 사업계획 및 예측은 합리적인 가정에 기초하여 성실하게 작성되었다.,54,Text
dad4ef248de3cfd31070402e12fa80508a2342b1fda621a845664f61c2b62a31,## 제4장 거래종결,55,Text
00aaed7093b761d1abcc50bc416ec1030b33b6666b8572dbcfa45e25ef4282da,### 제51조 (거래종결) 거래종결은 본 계약 체결일로부터 30일 이내 또는 당사자들이 합의한 날에 이루어진다.,56,Text
79110bdd2c8c1c084f706014cbd5839671d693940a6c31fa89aaa4f8ee0265a4,### 제52조 (종결 전제조건 - 매수인) 다음 조건이 충족되어야 매수인의 거래종결 의무가 발생한다: 1. 매도인의 진술보증이 중요한 측면에서 정확할 것 2. 중요한 부정적 변동이 없을 것 3. 필요한 정부 승인을 취득할 것,57,Text
889c660978a897f82bc04571a0eb47965146d76f269cb9f2c043fd0b04679a95,### 제53조 (종결 전제조건 - 매도인) 다음 조건이 충족되어야 매도인의 거래종결 의무가 발생한다: 1. 매수인의 진술보증이 정확할 것 2. 매매대금이 준비될 것,58,Text
e080709b92494372d43833619e2bab660ae8f6efaa873873781d229ed0df01f6,### 제54조 (종결 장소) 거래종결은 서울특별시 강남구 소재 매도인의 사무실에서 이루어진다.,59,Text
5a368fc799b754aea72487fecb3a8332ac74c1e1f614d2192d3ee39b8c629fb5,"### 제55조 (인도 서류) 매도인은 거래종결 시 주권, 주주명부, 이사회 결의서 등 필요 서류를 인도한다.",60,Text
1fbb8ba415bf281e98db54ed6065dc7943a28329b22e70d289a8b338e5bbd0d9,### 제56조 (임원 변경) 거래종결과 동시에 매수인이 지명한 자를 대상회사의 이사로 선임한다.,61,Text
cf5639ae8f9914e5d14f90bbb46604f71663ed82001af948245ac680d06ff68c,### 제57조 (종결 확인서) 양 당사자는 거래종결 시 종결 확인서를 작성하여 서명한다.,62,Text
b91bcb6c83ceb660e5c68d17a4892a704c56b5e6e5e75f40304c62b5cd35f62a,### 제58조 (주주명부 변경) 거래종결 즉시 대상회사는 주주명부에 매수인을 기재한다.,63,Text
657bb85d5d4840269e87acbcaa562ee83d6c294e066139fa9a0c2cc4cfd6bb6a,### 제59조 (통제권 이전) 거래종결과 동시에 대상회사에 대한 경영권과 통제권이 매수인에게 이전된다.,64,Text
a777f5d04b50209e259e40fecdcecf2c1e1ae6f68264bf3b4c0164803e7fc794,"### 제60조 (종결 불이행) 일방이 정당한 사유 없이 거래종결을 거부할 경우, 상대방은 계약을 해제하고 손해배상을 청구할 수 있다.",65,Text
d950463aa419a98a5af41d08a275eb6baf7c27da4a7eedef55b073f698393ba9,### 제61조 (조건 포기) 각 당사자는 자신을 위한 거래종결 전제조건을 포기할 수 있다.,66,Text
0412e07bebabecb0a0eb7c1c59bba5067ef5f8e07f20324798560824abc7356d,### 제62조 (종결 후 협력) 양 당사자는 거래종결 후 발생하는 행정적 사항에 대해 상호 협력한다.,67,Text
05d6981aa0c631b052a596d75e75e3b0a26132d1b7bea545792e9dffdb09da1d,"### 제63조 (하자 검증 절차) ① 제15조의 확인실사에서 발견된 하자는 독립된 제3자 전문기관의 검증을 거쳐야 한다. ② 검증 기관은 양 당사자가 합의하여 선정하며, 합의가 없을 경우 대한상사중재원이 지정한다. ③ 검증 절차는 통상 15영업일이 소요되며, 복잡한 사안의 경우 30영업일까지 연장될 수 있다. ④ 검증 비용은 하자가 확인된 경우 매도인이, 그렇지 않은 경우 매수인이 부담한다.",68,Text
64523aba7f79c87c54589ba15cf95dea467078f6dfca91ccd54ad3807d148f54,### 제64조 (계좌 정보) 매도인은 거래종결 5영업일 전까지 매매대금 수령 계좌 정보를 통지한다.,69,Text
47b2f80db8d2a92e0246dca2eb0eaedf8b6e23004ae8a13a1f8af630b81b816e,"### 제65조 (세금) 거래와 관련된 양도소득세는 매도인이, 취득세는 매수인이 각각 부담한다.",70,Text
3ebde30821919dd3633c41b911dbf819f92c11590f8490624199a3d499c6f6c1,### 제66조 (등기 협력) 필요한 경우 양 당사자는 관련 등기 절차에 협력한다.,71,Text
5b80a61deb6e4dba143e5b68dea33386d9374ce4ca0f6ad15598871fbaab2d4e,### 제67조 (직원 통지) 대상회사는 거래종결 후 즉시 전 직원에게 경영권 변경을 통지한다.,72,Text
fc37c90d2ad674db8a05c7d95093ad91e8f4635d8a62b7d9382bb6f71df6b1cc,### 제68조 (고객 통지) 주요 고객에 대한 통지는 양 당사자가 협의하여 진행한다.,73,Text
7f56dce0c56b11e9296f5aae756535b4972a87058cf2a9c3fa03715c71a699ee,### 제69조 (감사 보고) 거래종결 후 첫 회계연도의 감사보고서는 매수인이 선임한 감사인이 작성한다.,74,Text
e981c413b4b28fd398c263f04eb4c9f6fc1062197e04303b76c1f43af11826fc,### 제70조 (문서 보관) 대상회사의 모든 중요 문서는 거래종결 후 매수인에게 인도된다.,75,Text
b8c7efb5da30df7b3f95f29d6b963a29e571066dc3b86085d4ae5b92837d898e,## 제5장 거래종결 후 사항,76,Text
3e2d02fbf60f22f6014b0befc67d16ff737a94a2de74b580fe1d0fa7b4d8e29e,### 제71조 (전환기 지원) 매도인은 거래종결 후 3개월간 원활한 경영권 이전을 위해 지원한다.,77,Text
546ced735bc00cee130fc4fafe7a08b8e670a7b38e214b86a0e3b3604936fafd,### 제72조 (손해배상 한도) 매도인의 손해배상 책임 한도는 매매대금의 30%로 제한된다.,78,Text
af08f227bc6a01f1d47fece7441085b53099371f5ff1e955fa721e21fe2d76c3,### 제73조 (면책 조항) 매수인이 인지하고 있던 사항이나 공개된 위험에 대해서는 매도인이 책임지지 않는다.,79,Text
829c7448f05867fed510df4165ffd1dc3cbef71cc32794ef3d266c32eed915c5,### 제74조 (정보 업데이트) 매도인은 거래종결 후 3개월간 월별로 재무 정보를 업데이트하여 제공한다.,80,Text
6f092a49487c355004ff7258ed83ac8def154b898cd7e413b7be1069ab4b06c6,### 제75조 (보상 절차) 손해배상 청구는 제89조에 정한 증빙자료를 첨부하여 서면으로 해야 한다.,81,Text
d6a948333f8dc79c0c852e9fa13a54c8ae75cfb0cec341b6b31086e82038a935,### 제76조 (상계) 매수인은 확정된 손해배상액을 미지급 매매대금과 상계할 수 있다.,82,Text
605e9a84ee8104cf6ae689f9a0c66b3d910ed4db9e6d7a75d37aea68d3821bca,"### 제77조 (추가 확인 사항) 거래종결 후 발견된 자산은 매수인에게, 부채는 매도인에게 귀속된다.",83,Text
56fc60962dbba091da631f7cc220cfeb144c904e26390d4c5d2f165accdbbf01,### 제78조 (경영 독립성) 매수인은 대상회사의 독립적 경영을 보장한다.,84,Text
aed22d090897ce805745abb23f27314a31608c767e6c9d03b265ba51809f2dcb,### 제79조 (배당 정책) 거래종결 전 선언되었으나 미지급된 배당은 매도인에게 귀속된다.,85,Text
6940e8eef054973c58ffc1564861b4bb473f84e9692562ef15c2bf2241a5f590,### 제80조 (연결 재무제표) 거래종결 후 대상회사는 매수인의 연결 재무제표에 포함된다.,86,Text
6f31f526543e53c1f4bfab7b658e20f1e19c41373e1517711af741985de5bd5f,### 제81조 (시너지 실현) 양 당사자는 거래 시너지 실현을 위해 상호 협력한다.,87,Text
fc636689fc6a83895e47b6887ce300b2289d621254f6438d872683cba9c9b8e4,### 제82조 (브랜드 사용) 대상회사는 기존 브랜드를 계속 사용할 수 있다.,88,Text
7e54a10329a374079ac70b4cbd0ecc76c4c3fcec2b02b242f48007d3b771c818,### 제83조 (공급계약 유지) 기존 공급계약은 동일한 조건으로 유지된다.,89,Text
f11a535a0b4294112aec0f89e70ac1240a466ccf2395eaa98e282610fb084523,### 제84조 (R&D 지속) 진행 중인 연구개발 프로젝트는 계속 수행된다.,90,Text
6210b60630d300f30d4a91a871d954a6d1e60c878f1f9da1a2bd01cc06b58b02,### 제85조 (사회적 책임) 대상회사의 사회공헌 활동은 지속된다.,91,Text
2fbff55783f0361b669af6d5fd86514e23195fecae099760c92bbfed60ceb9cd,### 제86조 (규제 대응) 향후 규제 변경에 따른 비용은 매수인이 부담한다.,92,Text
6157a19e777f231d34b3473ab16b9de01558b0d58fc6d595329cf4ff7c247b8d,### 제87조 (시설 이전) 필요시 시설 이전은 매수인의 책임과 비용으로 진행한다.,93,Text
7291d9ce76fad6ddb5c38e81fd9063eacf7e2ce33991673d76333a331613289f,### 제88조 (분쟁 해결 지원) 매도인은 기존 분쟁 해결을 위해 필요한 정보를 제공한다.,94,Text
b6ff48db5e57d7c679d247a5b8dbe8c4ed5cbd4ba3cfe0d512cb740fa4782965,### 제89조 (손해배상 청구 증빙) ① 모든 손해배상 청구는 다음 서류를 첨부해야 한다: 1. 하자의 구체적 내용을 기술한 상세 보고서 2. 제63조에 따른 제3자 검증 보고서 3. 손해액 산정 근거 및 관련 증빙 4. 외부 전문가 의견서 (필요시) 5. 하자와 손해 간 인과관계 입증 자료 ② 증빙이 불충분한 경우 매도인은 추가 자료를 요구할 수 있다.,95,Text
4a354e4d17c4508ad907be7cc3098cdd7d0e6b0c9cbbf41a739dbfcfa0949e34,### 제90조 (성과 보상) 목표 달성 시 추가 대가 지급 등의 조정은 없다.,96,Text
4e56e06be9c6149c2ceb468b8e7149a3481a4d1fb835a17ef5be205ea4223e04,## 제6장 일반조항,97,Text
1caecb50ebc61eb580e1f013f40e30439a2a3f191ff0914749dc58d4cfa28edb,### 제91조 (통지) ① 본 계약에 따른 모든 통지는 등기우편 또는 이메일로 한다. ② 통지는 발송 후 3영업일이 경과하면 도달한 것으로 본다.,98,Text
4be4342935521e2eab274dde6b0647ba8c09f8f36cb8fefc46ecfa5af12371c5,### 제92조 (운전자본 조정) 거래종결 후 60일 내에 거래종결일 기준 운전자본을 확정하고 목표액과 차이를 정산한다.,99,Text
b52ae695af1892ee5d53845f6090422759503f6a6bd30ccd38f9597515ac6b1b,### 제93조 (준거법) 본 계약은 대한민국 법률에 따라 규율되고 해석된다.,100,Text
1b4182e8fc58eb7056a146a8a4c29c84eb6377357a29bd3f150a35ae8fc5d862,### 제94조 (관할) 본 계약과 관련된 분쟁은 서울중앙지방법원을 제1심 관할법원으로 한다.,101,Text
f8abd71cd94c1156ddff5aa87cdc8b2155a5234bd3fee88a0365c6cd54db5d1a,"### 제95조 (중재) 당사자들은 우호적 해결을 우선으로 하며, 필요시 대한상사중재원의 중재에 따른다.",102,Text
8f55384c1ef7c99f47b0c4523ac08959b36959e6b2b742829da971233b6b5540,### 제96조 (계약의 수정) 본 계약의 수정이나 변경은 양 당사자의 서면 합의에 의해서만 가능하다.,103,Text
637398869fed27c00cb0bde5ba9ec3cdddd17a5a8edb3e0eece88cab5e27780d,### 제97조 (계약의 분리가능성) 본 계약의 일부 조항이 무효인 경우에도 나머지 조항은 유효하다.,104,Text
8dc6242a14a773cf1aaa88711f4e65cb036d1920523266c282afcdd79a071f22,### 제98조 (권리 포기) 일방이 권리를 행사하지 않더라도 그 권리를 포기한 것으로 보지 않는다.,105,Text
e81239d58865f674af889bc77be0bd6ec55a34b8cdfb0f1f342d38effdec7dad,### 제99조 (완전 합의) 본 계약은 당사자 간 완전한 합의를 구성한다.,106,Text
4ec10f3abb62568f9c4b5b9fa9f78522ca93a23234004cfa248b3a54bfc8219c,"### 제100조 (언어) 본 계약은 한국어로 작성되며, 번역본과 불일치 시 한국어본이 우선한다.",107,Text
a2ef614c3fa84384ac97cca094046f5dd32c6f4fe5af99fd81665a95414da74f,### 제101조 (부록) 본 계약의 부록과 별첨은 계약의 일부를 구성한다.,108,Text
8334dbe07e8dc9ca33ed29d3054cde0914449d51bbd0aa85acdc7576c8114acc,### 제102조 (사본) 본 계약은 2부를 작성하여 각 당사자가 1부씩 보관한다.,109,Text
df8ce3efce977ab6ea425b056d49fd7f7930eafb951a660fc44786b60b488582,### 제103조 (대리인) 각 당사자는 필요시 대리인을 선임할 수 있다.,110,Text
b0fff6990f2fd8208ef017a9d42dc9081145943e0d3dd9d24e9a1154b93ddc71,### 제104조 (선관주의의무) 양 당사자는 선량한 관리자의 주의의무로 본 계약을 이행한다.,111,Text
9932f5d9b45940977b662275ab67e22ea0859aa90091004073c9b0017ac17ba8,### 제105조 (불가항력) 천재지변 등 불가항력적 사유로 인한 불이행은 책임을 면한다.,112,Text
61aab4df49db95f18308dfda60ebed13fadf69338d0e10424889f9281abec98e,### 제106조 (해석 원칙) 본 계약은 어느 일방에게 유리하게 해석되지 않는다.,113,Text
9ca35626b6a216f7c65ebf0afb846b69db854975569a47280482c7b61bf77d8c,### 제107조 (시간의 엄수) 본 계약상 모든 기한은 엄격히 준수되어야 한다.,114,Text
530a83034f3c1188706b68bc36ea1e59f858da1a04d3d2eb8a3a93afa0c9ef26,### 제108조 (비용 정산) 거래 관련 공동 비용은 균등 분담한다.,115,Text
a2af0676d5386e19d0610dce7e768ddc9678dc4beda83a04f2e916dca8046347,"### 제109조 (최혜 조건) 매도인이 제3자에게 더 유리한 조건을 제시한 경우, 매수인에게도 동일하게 적용한다.",116,Text
2cbd1512378738e7d42f378ed6d3cb7328f4450f673740e315382edcb263041b,### 제110조 (서명) 본 계약의 효력 발생을 위해 아래와 같이 서명한다. --- **2025년 1월 1일** **매도인: 주식회사 알파벤처스** 대표이사: _________________ (인) **매수인: 주식회사 베타홀딩스** 대표이사: _________________ (인),117,Text
